# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Thu Jul 11 04:41:11 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: HST/ACS WFC - updated filters and zeropoints, 2021
# Attention: photometry includes extinction of Av=0.19, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  F435Wmag  F475Wmag  F555Wmag  F606Wmag  F625Wmag  F775Wmag  F814Wmag
0.0015467 -1.00000 10.00000 0.8790205121 2.4435287938    0.807  1.769  3.7294  2.446    4  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.384e-01 2.601e-01 2.694e-04 8.989e-05 7.044e-04 -1.000 1.574e-03 0.348 1.421 1.134 0.742 0.492 0.300 -0.131 -0.190
0.0015467 -1.00000 10.00000 0.8790847063 2.4435468694    0.807  1.768  3.7300  2.449    4  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.384e-01 2.601e-01 2.694e-04 8.990e-05 7.044e-04 -1.000 1.575e-03 0.351 1.420 1.134 0.743 0.494 0.302 -0.128 -0.187
0.0015467 -1.00000 10.00000 0.8791528940 2.4435660661    0.807  1.767  3.7306  2.453    4  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.383e-01 2.601e-01 2.694e-04 8.991e-05 7.044e-04 -1.000 1.575e-03 0.353 1.418 1.133 0.744 0.495 0.304 -0.125 -0.184
0.0015467 -1.00000 10.00000 0.8792219162 2.4435854942    0.807  1.766  3.7312  2.456    4  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.383e-01 2.601e-01 2.694e-04 8.992e-05 7.044e-04 -1.000 1.575e-03 0.355 1.416 1.133 0.744 0.497 0.306 -0.122 -0.181
0.0015467 -1.00000 10.00000 0.8792892098 2.4436044324    0.807  1.765  3.7318  2.459    4  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.383e-01 2.601e-01 2.694e-04 8.993e-05 7.044e-04 -1.000 1.575e-03 0.357 1.414 1.132 0.745 0.497 0.307 -0.119 -0.178
0.0015467 -1.00000 10.00000 0.8793551326 2.4436229816    0.807  1.765  3.7323  2.461    4  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.383e-01 2.601e-01 2.694e-04 8.994e-05 7.044e-04 -1.000 1.575e-03 0.358 1.412 1.131 0.745 0.498 0.308 -0.118 -0.176
0.0015467 -1.00000 10.00000 0.8794194460 2.4436410748    0.807  1.764  3.7327  2.463    4  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.383e-01 2.601e-01 2.694e-04 8.996e-05 7.044e-04 -1.000 1.575e-03 0.359 1.410 1.130 0.744 0.498 0.308 -0.116 -0.175
0.0015467 -1.00000 10.00000 0.8794265389 2.4436430701    0.807  1.764  3.7327  2.464    4  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.383e-01 2.601e-01 2.694e-04 8.996e-05 7.044e-04 -1.000 1.575e-03 0.359 1.410 1.130 0.744 0.498 0.309 -0.116 -0.175
0.0015467 -1.00000 10.00000 0.8794830441 2.4436589639    0.807  1.764  3.7330  2.465    4  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.383e-01 2.601e-01 2.694e-04 8.997e-05 7.044e-04 -1.000 1.575e-03 0.360 1.409 1.128 0.744 0.498 0.309 -0.116 -0.174
0.0015467 -1.00000 10.00000 0.8795507550 2.4436780065    0.807  1.764  3.7333  2.466    4  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.383e-01 2.601e-01 2.693e-04 8.998e-05 7.044e-04 -1.000 1.575e-03 0.359 1.406 1.127 0.743 0.498 0.308 -0.116 -0.174
0.0015467 -1.00000 10.00000 0.8796160221 2.4436963586    0.807  1.765  3.7335  2.466    4  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.383e-01 2.601e-01 2.693e-04 8.999e-05 7.045e-04 -1.000 1.575e-03 0.358 1.404 1.125 0.741 0.496 0.307 -0.116 -0.175
0.0015467 -1.00000 10.00000 0.8796805739 2.4437145066    0.807  1.765  3.7336  2.466    4  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.383e-01 2.601e-01 2.693e-04 9.000e-05 7.045e-04 -1.000 1.575e-03 0.357 1.402 1.123 0.740 0.495 0.305 -0.118 -0.176
0.0015467 -1.00000 10.00000 0.8797495961 2.4437339079    0.808  1.766  3.7337  2.466    4  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.383e-01 2.601e-01 2.693e-04 9.001e-05 7.045e-04 -1.000 1.576e-03 0.354 1.399 1.120 0.737 0.492 0.303 -0.120 -0.178
0.0015467 -1.00000 10.00000 0.8798172474 2.4437529205    0.808  1.768  3.7336  2.464    4  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.383e-01 2.601e-01 2.693e-04 9.002e-05 7.045e-04 -1.000 1.576e-03 0.351 1.396 1.117 0.734 0.489 0.300 -0.124 -0.182
0.0015467 -1.00000 10.00000 0.8798875809 2.4437726834    0.808  1.769  3.7334  2.461    4  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.383e-01 2.602e-01 2.693e-04 9.003e-05 7.045e-04 -1.000 1.576e-03 0.346 1.393 1.114 0.730 0.485 0.295 -0.129 -0.187
0.0015467 -1.00000 10.00000 0.8798942566 2.4437745590    0.808  1.770  3.7333  2.461    4  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.383e-01 2.602e-01 2.693e-04 9.004e-05 7.045e-04 -1.000 1.576e-03 0.346 1.393 1.113 0.729 0.484 0.295 -0.129 -0.188
0.0015467 -1.00000 10.00000 0.8799499869 2.4437902156    0.808  1.772  3.7331  2.458    4  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.383e-01 2.602e-01 2.693e-04 9.005e-05 7.045e-04 -1.000 1.576e-03 0.341 1.390 1.110 0.725 0.480 0.290 -0.134 -0.193
0.0015467 -1.00000 10.00000 0.8800135255 2.4438080631    0.808  1.774  3.7327  2.454    4  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.383e-01 2.602e-01 2.693e-04 9.006e-05 7.045e-04 -1.000 1.576e-03 0.335 1.386 1.105 0.720 0.474 0.284 -0.141 -0.199
0.0015467 -1.00000 10.00000 0.8800739646 2.4438250373    0.808  1.777  3.7323  2.450    4  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.383e-01 2.602e-01 2.693e-04 9.007e-05 7.045e-04 -1.000 1.576e-03 0.328 1.382 1.100 0.714 0.467 0.277 -0.148 -0.207
0.0015467 -1.00000 10.00000 0.8801341653 2.4438419418    0.808  1.780  3.7319  2.445    4  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.382e-01 2.602e-01 2.693e-04 9.008e-05 7.045e-04 -1.000 1.576e-03 0.321 1.377 1.095 0.708 0.461 0.270 -0.156 -0.215
0.0015467 -1.00000 10.00000 0.8801950812 2.4438590445    0.808  1.784  3.7311  2.438    4  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.382e-01 2.602e-01 2.693e-04 9.009e-05 7.045e-04 -1.000 1.576e-03 0.310 1.371 1.087 0.699 0.451 0.260 -0.167 -0.227
0.0015467 -1.00000 10.00000 0.8802553415 2.4438759604    0.808  1.789  3.7304  2.430    4  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.382e-01 2.602e-01 2.693e-04 9.010e-05 7.046e-04 -1.000 1.576e-03 0.299 1.365 1.079 0.689 0.440 0.249 -0.180 -0.239
0.0015467 -1.00000 10.00000 0.8803151846 2.4438927565    0.808  1.794  3.7296  2.422    4  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.382e-01 2.602e-01 2.693e-04 9.011e-05 7.046e-04 -1.000 1.576e-03 0.286 1.358 1.070 0.679 0.429 0.237 -0.193 -0.253
0.0015467 -1.00000 10.00000 0.8803758621 2.4439097842    0.808  1.797  3.7291  2.417    4  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.382e-01 2.602e-01 2.693e-04 9.012e-05 7.046e-04 -1.000 1.576e-03 0.278 1.352 1.064 0.672 0.421 0.229 -0.202 -0.262
0.0015467 -1.00000 10.00000 0.8804416656 2.4439282473    0.808  1.805  3.7279  2.405    4  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.382e-01 2.602e-01 2.693e-04 9.013e-05 7.046e-04 -1.000 1.576e-03 0.258 1.341 1.051 0.655 0.404 0.210 -0.223 -0.283
0.0015467 -1.00000 10.00000 0.8805015087 2.4439450353    0.808  1.814  3.7265  2.389    4  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.382e-01 2.602e-01 2.693e-04 9.014e-05 7.046e-04 -1.000 1.577e-03 0.234 1.327 1.033 0.635 0.382 0.187 -0.248 -0.309
0.0015467 -1.00000 10.00000 0.8805631399 2.4439623222    0.808  1.829  3.7244  2.366    4  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.382e-01 2.602e-01 2.693e-04 9.015e-05 7.046e-04 -1.000 1.577e-03 0.196 1.304 1.006 0.603 0.347 0.151 -0.288 -0.349
0.0015467 -1.00000 10.00000 0.8806235790 2.4439792719    0.809  1.857  3.7207  2.324    4  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.382e-01 2.602e-01 2.693e-04 9.016e-05 7.046e-04 -1.000 1.577e-03 0.128 1.261 0.955 0.544 0.284 0.085 -0.360 -0.423
0.0015467 -1.00000 10.00000 0.8806654215 2.4439910048    0.809  1.892  3.7162  2.270    4  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.382e-01 2.602e-01 2.693e-04 9.017e-05 7.046e-04 -1.000 1.577e-03 0.039 1.205 0.890 0.470 0.203 0.001 -0.452 -0.516
0.0015467 -1.00000 10.00000 0.8806853294 2.4439965867    0.809  1.929  3.7119  2.217    4  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.382e-01 2.602e-01 2.693e-04 9.017e-05 7.046e-04 -1.000 1.577e-03 -0.052 1.148 0.823 0.393 0.121 -0.085 -0.546 -0.611
0.0015467 -1.00000 10.00000 0.8806948066 2.4439992439    0.809  1.967  3.7074  2.160    4  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.382e-01 2.602e-01 2.693e-04 9.017e-05 7.046e-04 -1.000 1.577e-03 -0.148 1.087 0.752 0.312 0.034 -0.175 -0.644 -0.711
0.0015467 -1.00000 10.00000 0.8806989789 2.4440004136    0.809  2.005  3.7033  2.106    4  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.382e-01 2.602e-01 2.693e-04 9.017e-05 7.046e-04 -1.000 1.577e-03 -0.242 1.026 0.682 0.232 -0.051 -0.264 -0.740 -0.808
0.0015467 -1.00000 10.00000 0.8807010055 2.4440009818    0.809  2.040  3.6995  2.056    4  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.382e-01 2.602e-01 2.693e-04 9.017e-05 7.046e-04 -1.000 1.577e-03 -0.331 0.968 0.615 0.157 -0.131 -0.347 -0.830 -0.900
0.0015467 -1.00000 10.00000 0.8807021379 2.4440012993    0.809  2.067  3.6968  2.018    4  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1 -5.81e-29      0.00 7.382e-01 2.601e-01 2.693e-04 9.017e-05 7.046e-04 -1.000 1.703e-03 -0.398 0.925 0.565 0.101 -0.192 -0.409 -0.898 -0.968
0.0015467 -1.00000 10.00000 0.8807021976 2.4440013160    0.809  2.068  3.6968  2.017    7  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1 -9.07e-10      0.00 7.382e-01 2.586e-01 2.693e-04 9.017e-05 7.046e-04 -1.000 3.211e-03 -0.400 0.924 0.564 0.100 -0.193 -0.410 -0.899 -0.969
0.0015467 -1.00000 10.00000 0.8807023764 2.4440013662    0.809  2.074  3.6962  2.009    7  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1 -9.39e-10      0.00 7.382e-01 2.586e-01 2.693e-04 9.017e-05 7.046e-04 -1.000 3.211e-03 -0.415 0.914 0.552 0.087 -0.206 -0.425 -0.914 -0.985
0.0015467 -1.00000 10.00000 0.8807036877 2.4440017338    0.808  2.120  3.6919  1.945    7  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1 -1.23e-09      0.00 7.382e-01 2.586e-01 2.693e-04 9.017e-05 7.046e-04 -1.000 3.211e-03 -0.530 0.837 0.465 -0.011 -0.311 -0.533 -1.031 -1.103
0.0015467 -1.00000 10.00000 0.8807048798 2.4440020680    0.808  2.160  3.6883  1.891    7  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1 -1.54e-09      0.00 7.382e-01 2.586e-01 2.693e-04 9.017e-05 7.046e-04 -1.000 3.211e-03 -0.630 0.773 0.391 -0.094 -0.399 -0.625 -1.129 -1.203
0.0015467 -1.00000 10.00000 0.8807078004 2.4440028869    0.808  2.196  3.6851  1.841    7  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1 -1.89e-09      0.00 7.382e-01 2.586e-01 2.693e-04 9.017e-05 7.046e-04 -1.000 3.211e-03 -0.721 0.715 0.324 -0.171 -0.481 -0.709 -1.220 -1.295
0.0015467 -1.00000 10.00000 0.8807116151 2.4440039564    0.808  2.175  3.6871  1.871    7  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1 -1.69e-09      0.00 7.382e-01 2.586e-01 2.693e-04 9.017e-05 7.046e-04 -1.000 3.211e-03 -0.667 0.747 0.362 -0.126 -0.433 -0.659 -1.167 -1.241
0.0015467 -1.00000 10.00000 0.8807517290 2.4440152020    0.806  2.171  3.6873  1.875    7  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1 -1.65e-09      0.00 7.382e-01 2.586e-01 2.693e-04 9.018e-05 7.046e-04 -1.000 3.211e-03 -0.657 0.756 0.372 -0.117 -0.423 -0.649 -1.156 -1.230
0.0015467 -1.00000 10.00000 0.8807785511 2.4440227207    0.804  2.213  3.6834  1.816    7  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1 -2.12e-09      0.00 7.382e-01 2.586e-01 2.693e-04 9.019e-05 7.046e-04 -1.000 3.211e-03 -0.761 0.694 0.296 -0.205 -0.518 -0.748 -1.261 -1.336
0.0015467 -1.00000 10.00000 0.8807951808 2.4440273821    0.802  2.248  3.6802  1.768    7  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1 -2.59e-09      0.00 7.382e-01 2.586e-01 2.693e-04 9.019e-05 7.046e-04 -1.000 3.211e-03 -0.849 0.644 0.233 -0.281 -0.599 -0.832 -1.350 -1.427
0.0015467 -1.00000 10.00000 0.8808106780 2.4440317258    0.801  2.282  3.6771  1.720    7  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1 -3.13e-09      0.00 7.382e-01 2.586e-01 2.693e-04 9.019e-05 7.046e-04 -1.000 3.211e-03 -0.935 0.599 0.174 -0.352 -0.677 -0.913 -1.436 -1.514
0.0015467 -1.00000 10.00000 0.8808282614 2.4440366540    0.798  2.319  3.6739  1.668    7  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1 -3.94e-09      0.00 7.382e-01 2.586e-01 2.693e-04 9.019e-05 7.046e-04 -1.000 3.210e-03 -1.029 0.549 0.109 -0.431 -0.762 -1.003 -1.531 -1.610
0.0015467 -1.00000 10.00000 0.8808444142 2.4440411811    0.796  2.358  3.6705  1.615    7  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1 -4.92e-09      0.00 7.382e-01 2.586e-01 2.692e-04 9.020e-05 7.046e-04 -1.000 3.209e-03 -1.124 0.500 0.043 -0.511 -0.849 -1.093 -1.627 -1.707
0.0015467 -1.00000 10.00000 0.8808591366 2.4440453071    0.793  2.396  3.6672  1.562    7  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1 -6.11e-09      0.00 7.382e-01 2.586e-01 2.692e-04 9.020e-05 7.046e-04 -1.000 3.205e-03 -1.221 0.453 -0.020 -0.589 -0.934 -1.183 -1.722 -1.803
0.0015467 -1.00000 10.00000 0.8808724284 2.4440490321    0.789  2.435  3.6638  1.508    7  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1 -7.68e-09      0.00 7.382e-01 2.587e-01 2.692e-04 9.022e-05 7.046e-04 -1.000 3.142e-03 -1.317 0.409 -0.082 -0.666 -1.019 -1.271 -1.817 -1.898
0.0015467 -1.00000 10.00000 0.8808845282 2.4440524229    0.785  2.473  3.6605  1.453    7  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1 -9.61e-09      0.00 7.382e-01 2.587e-01 2.691e-04 9.023e-05 7.046e-04 -1.000 3.122e-03 -1.414 0.369 -0.142 -0.743 -1.104 -1.360 -1.912 -1.995
0.0015467 -1.00000 10.00000 0.8808953166 2.4440554461    0.781  2.512  3.6571  1.399    7  0.000  0.510     8.23     6.37     4.49     3.48     2.82  3  -1.2e-08      0.00 7.382e-01 2.587e-01 2.689e-04 9.034e-05 7.046e-04 -1.000 3.118e-03 -1.509 0.332 -0.198 -0.815 -1.184 -1.445 -2.004 -2.088
0.0015467 -1.00000 10.00000 0.8809050918 2.4440581853    0.776  2.549  3.6533  1.344    7  0.000  0.508     9.24     7.03     4.93     3.83     3.10  3 -1.49e-08      0.00 7.382e-01 2.587e-01 2.682e-04 9.077e-05 7.046e-04 -1.000 3.093e-03 -1.604 0.295 -0.251 -0.881 -1.258 -1.523 -2.091 -2.177
0.0015467 -1.00000 10.00000 0.8809097409 2.4440594880    0.773  2.568  3.6510  1.314    7  0.000  0.507     9.83     7.41     5.19     4.03     3.26  3 -1.67e-08      0.00 7.382e-01 2.587e-01 2.675e-04 9.127e-05 7.046e-04 -1.000 3.082e-03 -1.651 0.283 -0.272 -0.910 -1.293 -1.561 -2.134 -2.222
0.0015467 -1.00000 10.00000 0.8809182644 2.4440618764    0.767  2.605  3.6465  1.255    7  0.000  0.502    11.10     8.22     5.73     4.46     3.61  3  -2.1e-08      0.00 7.382e-01 2.588e-01 2.654e-04 9.331e-05 7.047e-04 -1.000 3.025e-03 -1.744 0.260 -0.313 -0.967 -1.360 -1.632 -2.218 -2.307
0.0015467 -1.00000 10.00000 0.8809263706 2.4440641478    0.760  2.643  3.6390  1.183    7  0.000  0.496    12.90     9.34     6.47     5.05     4.09  2 -2.66e-08      0.00 7.381e-01 2.588e-01 2.623e-04 9.681e-05 7.047e-04 -1.000 3.018e-03 -1.838 0.279 -0.321 -1.000 -1.409 -1.690 -2.294 -2.388
0.0015467 -1.00000 10.00000 0.8809341788 2.4440663356    0.751  2.682  3.6358  1.127    7  0.000  0.490    14.49    10.31     7.11     5.56     4.50  2 -3.34e-08      0.00 7.381e-01 2.589e-01 2.591e-04 1.008e-04 7.047e-04 -1.000 3.009e-03 -1.934 0.240 -0.374 -1.065 -1.483 -1.768 -2.382 -2.476
0.0015467 -1.00000 10.00000 0.8809418082 2.4440684733    0.740  2.720  3.6324  1.069    7  0.000  0.484    16.35    11.42     7.83     6.14     4.97  2 -4.26e-08      0.00 7.380e-01 2.590e-01 2.559e-04 1.046e-04 7.048e-04 -1.000 2.975e-03 -2.030 0.205 -0.424 -1.129 -1.556 -1.845 -2.469 -2.566
0.0015467 -1.00000 10.00000 0.8809489012 2.4440704607    0.727  2.757  3.6289  1.010    7  0.000  0.479    18.44    12.64     8.63     6.77     5.49  2 -5.41e-08      0.00 7.380e-01 2.591e-01 2.533e-04 1.079e-04 7.048e-04 -1.000 2.933e-03 -2.123 0.176 -0.469 -1.188 -1.625 -1.918 -2.552 -2.651
0.0015467 -1.00000 10.00000 0.8809557557 2.4440723812    0.711  2.795  3.6254  0.948    7  0.000  0.474    20.91    14.05     9.54     7.51     6.08  2 -7.02e-08      0.00 7.379e-01 2.591e-01 2.510e-04 1.108e-04 7.049e-04 -1.000 2.977e-03 -2.218 0.155 -0.508 -1.243 -1.691 -1.989 -2.636 -2.737
0.0015467 -1.00000 10.00000 0.8809623122 2.4440742182    0.691  2.834  3.6218  0.883    7  0.000  0.470    23.87    15.70    10.60     8.36     6.78  1 -9.34e-08      0.00 7.378e-01 2.592e-01 2.488e-04 1.136e-04 7.049e-04 -1.000 2.967e-03 -2.315 0.137 -0.547 -1.299 -1.759 -2.063 -2.722 -2.825
0.0015467 -1.00000 10.00000 0.8809677362 2.4440757378    0.669  2.869  3.6188  0.822    7  0.000  0.466    26.99    17.38    11.67     9.24     7.48  1 -1.21e-07      0.00 7.378e-01 2.593e-01 2.470e-04 1.157e-04 7.049e-04 -1.000 2.925e-03 -2.402 0.118 -0.583 -1.350 -1.822 -2.130 -2.800 -2.905
0.0015467 -1.00000 10.00000 0.8809715509 2.4440768066    0.649  2.899  3.6165  0.769    7  0.000  0.464    30.02    18.97    12.69    10.06     8.15  1 -1.55e-07      0.00 7.377e-01 2.593e-01 2.458e-04 1.172e-04 7.049e-04 -1.000 2.953e-03 -2.478 0.099 -0.616 -1.396 -1.876 -2.188 -2.868 -2.975
0.0015467 -1.00000 10.00000 0.8809747100 2.4440776916    0.628  2.928  3.6147  0.719    7  0.000  0.462    33.21    20.60    13.71    10.90     8.83  1 -1.97e-07      0.00 7.377e-01 2.594e-01 2.447e-04 1.186e-04 7.049e-04 -1.000 2.945e-03 -2.550 0.075 -0.652 -1.443 -1.931 -2.246 -2.934 -3.042
0.0015467 -1.00000 10.00000 0.8809778094 2.4440785600    0.601  2.961  3.6137  0.663    7  0.000  0.460    37.14    22.55    14.93    11.90     9.64  1 -2.64e-07      0.00 7.377e-01 2.594e-01 2.435e-04 1.200e-04 7.048e-04 -1.000 2.895e-03 -2.633 0.029 -0.710 -1.511 -2.004 -2.322 -3.015 -3.123
0.0015467 -1.00000 10.00000 0.8809803724 2.4440792781    0.573  2.992  3.6154  0.618    7  0.000  0.458    40.56    24.16    15.93    12.74    10.31  1 -3.53e-07      0.00 7.376e-01 2.595e-01 2.426e-04 1.212e-04 7.047e-04 -1.000 2.891e-03 -2.710 -0.054 -0.797 -1.599 -2.091 -2.409 -3.099 -3.206
0.0015467 -1.00000 10.00000 0.8809822798 2.4440798124    0.541  3.016  3.6263  0.613    7  0.000  0.457    40.56    24.02    15.82    12.67    10.26  1 -4.53e-07      0.00 7.376e-01 2.595e-01 2.419e-04 1.220e-04 7.047e-04 -1.000 2.906e-03 -2.770 -0.280 -0.995 -1.768 -2.235 -2.542 -3.199 -3.301
0.0015467 -1.00000 10.00000 0.8809830546 2.4440800295    0.518  3.026  3.6342  0.615    7  0.000  0.456    40.08    23.66    15.58    12.50    10.12  1 -5.04e-07      0.00 7.375e-01 2.595e-01 2.415e-04 1.225e-04 7.046e-04 -1.000 2.914e-03 -2.795 -0.424 -1.115 -1.867 -2.316 -2.616 -3.252 -3.349
0.0015467 -1.00000 10.00000 1.0965409279 2.4910964848    0.544 -9.999  3.6601  7.952    9  0.545  0.000     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.252e-01 2.732e-01 2.244e-04 1.654e-04 7.173e-04 -1.000 1.584e-03 29.767 31.481 31.068 30.490 30.085 29.804 29.221 29.137
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  F435Wmag  F475Wmag  F555Wmag  F606Wmag  F625Wmag  F775Wmag  F814Wmag
0.0015467 -1.00000 10.04139 0.0900000036 1.0816895926    0.090 -3.239  3.4438  5.359    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.06e-17      0.00 7.451e-01 2.533e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 12.868 18.909 17.783 16.864 15.878 15.509 12.925 12.572
0.0015467 -1.00000 10.04139 0.0975352526 1.1501813330    0.098 -3.057  3.4695  5.314    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.78e-17      0.00 7.443e-01 2.541e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 12.413 17.570 16.615 15.645 14.798 14.430 12.305 12.019
0.0015467 -1.00000 10.04139 0.1000000015 1.1711064122    0.100 -3.001  3.4775  5.300    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.89e-17      0.00 7.440e-01 2.544e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 12.271 17.180 16.269 15.286 14.480 14.111 12.120 11.851
0.0015467 -1.00000 10.04139 0.1013459489 1.1822521985    0.101 -2.980  3.4799  5.295    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.32e-17      0.00 7.439e-01 2.545e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 12.220 17.053 16.155 15.168 14.374 14.006 12.055 11.792
0.0015467 -1.00000 10.04139 0.1200000048 1.3193154741    0.120 -2.719  3.5108  5.231    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.68e-16      0.00 7.421e-01 2.562e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 11.568 15.565 14.801 13.810 13.128 12.760 11.270 11.064
0.0015467 -1.00000 10.04139 0.1400000006 1.4384526719    0.140 -2.535  3.5286  5.185    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.51e-16      0.00 7.407e-01 2.577e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 11.106 14.703 13.999 13.043 12.398 12.031 10.751 10.571
0.0015467 -1.00000 10.04139 0.1599999964 1.5372931554    0.160 -2.394  3.5398  5.147    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.39e-16      0.00 7.395e-01 2.589e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 10.754 14.126 13.456 12.532 11.903 11.538 10.369 10.203
